"","county","sale.dollars","Bachelor.s.degree.or.higher"
"2766","Crawford",16.49,0.151
"2767","Crawford",12,0.151
"2768","Crawford",238.5,0.151
"2769","Crawford",31.05,0.151
"2770","Crawford",224.94,0.151
"2771","Crawford",10.49,0.151
"2772","Crawford",67.48,0.151
"2773","Crawford",75,0.151
"2774","Crawford",10.76,0.151
"2775","Crawford",19.5,0.151
"2776","Crawford",12.9,0.151
"2777","Crawford",22.48,0.151
"2778","Crawford",28.52,0.151
"2779","Crawford",7.5,0.151
"2780","Crawford",29.22,0.151
"2781","Crawford",6,0.151
"2782","Crawford",45,0.151
"2783","Crawford",20.7,0.151
"2784","Crawford",37.5,0.151
"2785","Crawford",33.74,0.151
"2786","Crawford",41.4,0.151
"2787","Crawford",94.44,0.151
"2788","Crawford",8.97,0.151
"2789","Crawford",58.44,0.151
"2790","Crawford",225,0.151
"2791","Crawford",49.5,0.151
"2792","Crawford",13.5,0.151
"2793","Crawford",92.7,0.151
"2794","Crawford",26.24,0.151
"2795","Crawford",10.2,0.151
"2796","Crawford",3375,0.151
"2797","Crawford",30,0.151
"2798","Crawford",18.6,0.151
"2799","Crawford",43.48,0.151
"2800","Crawford",6.45,0.151
"2801","Crawford",127.56,0.151
"2802","Crawford",453.36,0.151
"2803","Crawford",16.5,0.151
"2804","Crawford",1133.4,0.151
"2805","Crawford",44.96,0.151
"2806","Crawford",25.5,0.151
"2807","Crawford",40.5,0.151
"2808","Crawford",25.8,0.151
"2809","Dallas",20.25,0.505
"2810","Dallas",5.09,0.505
"2811","Dallas",112.44,0.505
"2812","Dallas",9.74,0.505
"2813","Dallas",161.28,0.505
"2814","Dallas",10.18,0.505
"2815","Dallas",4.95,0.505
"2816","Dallas",116.88,0.505
"2817","Dallas",19.5,0.505
"2818","Dallas",45,0.505
"2819","Dallas",9.9,0.505
"2820","Dallas",11.25,0.505
"2821","Dallas",197.88,0.505
"2822","Dallas",5.19,0.505
"2823","Dallas",238.5,0.505
"2824","Dallas",64.02,0.505
"2825","Dallas",99,0.505
"2826","Dallas",62.1,0.505
"2827","Dallas",234,0.505
"2828","Dallas",61.2,0.505
"2829","Dallas",10.35,0.505
"2830","Dallas",185.4,0.505
"2831","Dallas",19.13,0.505
"2832","Dallas",14.85,0.505
"2833","Dallas",119.88,0.505
"2834","Dallas",10.49,0.505
"2835","Dallas",37.49,0.505
"2836","Dallas",19.8,0.505
"2837","Dallas",96.84,0.505
"2838","Dallas",243,0.505
"2839","Dallas",5.1,0.505
"2840","Dallas",19.48,0.505
"2841","Dallas",26.24,0.505
"2842","Dallas",47.22,0.505
"2843","Dallas",15.74,0.505
"2844","Dallas",94.44,0.505
"2845","Dallas",18.75,0.505
"2846","Dallas",92.7,0.505
"2847","Dallas",135,0.505
"2848","Dallas",24.75,0.505
"2849","Dallas",112.5,0.505
"2850","Dallas",90,0.505
"2851","Dallas",14.94,0.505
"2852","Dallas",7.5,0.505
"2853","Dallas",59.4,0.505
"2854","Dallas",78,0.505
"2855","Dallas",74.25,0.505
"2856","Dallas",16.49,0.505
"2857","Dallas",58.44,0.505
"2858","Dallas",107.94,0.505
"2859","Dallas",29.22,0.505
"2860","Dallas",31.05,0.505
"2861","Dallas",124.2,0.505
"2862","Dallas",128.04,0.505
"2863","Dallas",225,0.505
"2864","Dallas",198,0.505
"2865","Dallas",71.76,0.505
"2866","Dallas",157.44,0.505
"2867","Dallas",224.94,0.505
"2868","Dallas",49.47,0.505
"2869","Dallas",15.3,0.505
"2870","Dallas",17.01,0.505
"2871","Dallas",121.5,0.505
"2872","Dallas",56.25,0.505
"2873","Dallas",81.24,0.505
"2874","Dallas",210.6,0.505
"2875","Dallas",102.06,0.505
"2876","Dallas",80.64,0.505
"2877","Dallas",126,0.505
"2878","Dallas",127.56,0.505
"2879","Dallas",78.72,0.505
"2880","Dallas",1612.8,0.505
"2881","Dallas",5.25,0.505
"2882","Dallas",202.44,0.505
"2883","Dallas",15.27,0.505
"2884","Dallas",8.07,0.505
"2885","Dallas",449.88,0.505
"2886","Dallas",62.28,0.505
"2887","Dallas",20.36,0.505
"2888","Dallas",75,0.505
"2889","Dallas",81,0.505
"2890","Dallas",2.96,0.505
"2891","Dallas",17.55,0.505
"2892","Dallas",204.12,0.505
"2893","Dallas",21.24,0.505
"2894","Dallas",66,0.505
"2895","Dallas",30.54,0.505
"2896","Dallas",15.75,0.505
"2897","Dallas",11,0.505
"2898","Dallas",74.98,0.505
"2899","Dallas",2.99,0.505
"2900","Dallas",26.88,0.505
"2901","Dallas",52.48,0.505
"2902","Dallas",69.75,0.505
"2903","Dallas",5.88,0.505
"2904","Dallas",21.34,0.505
"2905","Dallas",314.88,0.505
"2906","Dallas",38.96,0.505
"2907","Dallas",31.5,0.505
"2908","Dallas",86.7,0.505
"2909","Dallas",31.14,0.505
"2910","Dallas",7.08,0.505
"2911","Dallas",28.32,0.505
"2912","Dallas",40.5,0.505
"2913","Dallas",201.6,0.505
"2914","Dallas",30,0.505
"2915","Dallas",22.5,0.505
"2916","Dallas",30.6,0.505
"2917","Dallas",189,0.505
"2918","Dallas",17.76,0.505
"2919","Dallas",20.98,0.505
"2920","Dallas",63,0.505
"2921","Dallas",48.7,0.505
"2922","Dallas",84.24,0.505
"2923","Dallas",56.76,0.505
"2924","Dallas",900,0.505
"2925","Dallas",4.98,0.505
"2926","Dallas",23.25,0.505
"2927","Dallas",41.96,0.505
"2928","Dallas",37.5,0.505
"2929","Dallas",719.28,0.505
"2930","Dallas",40.72,0.505
"2931","Dallas",21,0.505
"2932","Dallas",84.96,0.505
"2933","Dallas",42.48,0.505
"2934","Dallas",322.56,0.505
"2935","Dallas",11.84,0.505
"2936","Dallas",42,0.505
"2937","Dallas",100.8,0.505
"2938","Dallas",11.96,0.505
"2939","Dallas",25.45,0.505
"2940","Dallas",1.8,0.505
"2941","Dallas",41.4,0.505
"2942","Dallas",94.5,0.505
"2943","Dallas",104.96,0.505
"2944","Dallas",31.47,0.505
"2945","Dallas",122.4,0.505
"2946","Dallas",13.44,0.505
"2947","Dallas",1350,0.505
"2948","Dallas",148.5,0.505
"2949","Dallas",48.42,0.505
"2950","Dallas",50.9,0.505
"2951","Dallas",17.94,0.505
"2952","Dallas",76.52,0.505
"2953","Dallas",17.99,0.505
"2954","Dallas",60.75,0.505
"2955","Dallas",117,0.505
"2956","Dallas",251.76,0.505
"2957","Dallas",229.56,0.505
"2958","Dallas",114.78,0.505
"2959","Dallas",10.38,0.505
"2960","Dallas",486,0.505
"2961","Dallas",53.76,0.505
"2962","Dallas",315,0.505
"2963","Dallas",23.92,0.505
"2964","Dallas",10.67,0.505
"2965","Dallas",1242,0.505
"2966","Dallas",4.73,0.505
"2967","Davis",7.5,0.187
"2968","Davis",8.13,0.187
"2969","Davis",15,0.187
"2970","Davis",7.08,0.187
"2971","Davis",61.92,0.187
"2972","Davis",16.26,0.187
"2973","Davis",10.35,0.187
"2974","Davis",4.98,0.187
"2975","Davis",32.52,0.187
"2976","Davis",19.5,0.187
"2977","Davis",64.02,0.187
"2978","Davis",5.19,0.187
"2979","Davis",20.7,0.187
"2980","Davis",75,0.187
"2981","Davis",24.39,0.187
"2982","Davis",5.16,0.187
"2983","Davis",37.5,0.187
"2984","Davis",5.1,0.187
"2985","Davis",24.26,0.187
"2986","Davis",41.4,0.187
"2987","Davis",8.96,0.187
"2988","Davis",42.68,0.187
"2989","Davis",15.48,0.187
"2990","Davis",14.94,0.187
"2991","Davis",11.25,0.187
"2992","Davis",56.25,0.187
"2993","Davis",62.28,0.187
"2994","Davis",18.75,0.187
"2995","Decatur",5.25,0.265
"2996","Decatur",56.25,0.265
"2997","Decatur",20.25,0.265
"2998","Decatur",135,0.265
"2999","Decatur",10.67,0.265
"3000","Decatur",19.5,0.265
"3001","Decatur",116.88,0.265
"3002","Decatur",78,0.265
"3003","Decatur",9.74,0.265
"3004","Decatur",29.22,0.265
"3005","Decatur",66,0.265
"3006","Decatur",61.2,0.265
"3007","Decatur",4.95,0.265
"3008","Decatur",5.1,0.265
"3009","Decatur",5.09,0.265
"3010","Decatur",40.5,0.265
"3011","Decatur",21.39,0.265
"3012","Decatur",124.2,0.265
"3013","Decatur",62.28,0.265
"3014","Decatur",26.24,0.265
"3015","Decatur",30.6,0.265
"3016","Decatur",112.5,0.265
"3017","Decatur",58.44,0.265
"3018","Decatur",97.56,0.265
"3019","Decatur",10.2,0.265
"3020","Decatur",11.25,0.265
"3021","Decatur",8.13,0.265
"3022","Decatur",15.27,0.265
"3023","Decatur",132,0.265
"3024","Decatur",69.75,0.265
"3025","Delaware",37.49,0.174
"3026","Delaware",26.88,0.174
"3027","Delaware",64.02,0.174
"3028","Delaware",134.88,0.174
"3029","Delaware",97.56,0.174
"3030","Delaware",78,0.174
"3031","Delaware",84.24,0.174
"3032","Delaware",20.25,0.174
"3033","Delaware",37.5,0.174
"3034","Delaware",14.85,0.174
"3035","Delaware",66,0.174
"3036","Delaware",62.28,0.174
"3037","Delaware",9.74,0.174
"3038","Delaware",81.24,0.174
"3039","Delaware",224.94,0.174
"3040","Delaware",116.88,0.174
"3041","Delaware",234,0.174
"3042","Delaware",3.36,0.174
"3043","Delaware",9.9,0.174
"3044","Delaware",64.56,0.174
"3045","Delaware",35.98,0.174
"3046","Delaware",107.94,0.174
"3047","Delaware",279,0.174
"3048","Delaware",19.48,0.174
"3049","Delaware",225,0.174
"3050","Delaware",24.39,0.174
"3051","Delaware",8.13,0.174
"3052","Delaware",19.5,0.174
"3053","Delaware",70.56,0.174
"3054","Delaware",61.2,0.174
"3055","Delaware",197.88,0.174
"3056","Delaware",81,0.174
"3057","Delaware",74.98,0.174
"3058","Delaware",17.99,0.174
"3059","Delaware",56.25,0.174
"3060","Delaware",40.5,0.174
"3061","Delaware",16.49,0.174
"3062","Delaware",4.95,0.174
"3063","Delaware",122.64,0.174
"3064","Delaware",39,0.174
"3065","Delaware",77.4,0.174
"3066","Delaware",21.39,0.174
"3067","Delaware",11,0.174
"3068","Delaware",60.75,0.174
"3069","Delaware",314.88,0.174
"3070","Delaware",74.4,0.174
"3071","Delaware",16.26,0.174
"3072","Delaware",8.97,0.174
"3073","Delaware",99,0.174
"3074","Delaware",10.49,0.174
"3075","Delaware",245.52,0.174
"3076","Des Moines",64.02,0.198
"3077","Des Moines",99,0.198
"3078","Des Moines",4.95,0.198
"3079","Des Moines",38.96,0.198
"3080","Des Moines",122.16,0.198
"3081","Des Moines",66,0.198
"3082","Des Moines",11,0.198
"3083","Des Moines",279,0.198
"3084","Des Moines",76.2,0.198
"3085","Des Moines",20.25,0.198
"3086","Des Moines",59.4,0.198
"3087","Des Moines",119.88,0.198
"3088","Des Moines",2.99,0.198
"3089","Des Moines",107.94,0.198
"3090","Des Moines",61.2,0.198
"3091","Des Moines",9.74,0.198
"3092","Des Moines",234,0.198
"3093","Des Moines",116.88,0.198
"3094","Des Moines",90,0.198
"3095","Des Moines",5.1,0.198
"3096","Des Moines",64.56,0.198
"3097","Des Moines",96.84,0.198
"3098","Des Moines",56.25,0.198
"3099","Des Moines",19.5,0.198
"3100","Des Moines",62.28,0.198
"3101","Des Moines",57.84,0.198
"3102","Des Moines",59.76,0.198
"3103","Des Moines",5.09,0.198
"3104","Des Moines",16.49,0.198
"3105","Des Moines",21.74,0.198
"3106","Des Moines",3.36,0.198
"3107","Des Moines",225,0.198
"3108","Des Moines",134.88,0.198
"3109","Des Moines",65.7,0.198
"3110","Des Moines",15.75,0.198
"3111","Des Moines",124.2,0.198
"3112","Des Moines",197.88,0.198
"3113","Des Moines",94.44,0.198
"3114","Des Moines",10.49,0.198
"3115","Des Moines",5.25,0.198
"3116","Des Moines",70.56,0.198
"3117","Des Moines",224.94,0.198
"3118","Des Moines",20.36,0.198
"3119","Des Moines",31.5,0.198
"3120","Des Moines",5.98,0.198
"3121","Des Moines",135,0.198
"3122","Des Moines",61.08,0.198
"3123","Des Moines",70.08,0.198
"3124","Des Moines",61.92,0.198
"3125","Des Moines",78,0.198
"3126","Des Moines",16.5,0.198
"3127","Des Moines",23.25,0.198
"3128","Des Moines",17.99,0.198
"3129","Des Moines",84.96,0.198
"3130","Des Moines",4.98,0.198
"3131","Des Moines",97.56,0.198
"3132","Des Moines",37.5,0.198
"3133","Des Moines",6.5,0.198
"3134","Des Moines",24.75,0.198
"3135","Des Moines",126,0.198
"3136","Des Moines",10.35,0.198
"3137","Des Moines",128.04,0.198
"3138","Des Moines",9.9,0.198
"3139","Des Moines",161.28,0.198
"3140","Des Moines",1.8,0.198
"3141","Des Moines",198,0.198
"3142","Des Moines",48.78,0.198
"3143","Des Moines",26.24,0.198
"3144","Des Moines",7.5,0.198
"3145","Des Moines",10.76,0.198
"3146","Des Moines",81,0.198
"3147","Des Moines",35.88,0.198
"3148","Des Moines",202.44,0.198
"3149","Des Moines",10.18,0.198
"3150","Des Moines",17.94,0.198
"3151","Des Moines",260.88,0.198
"3152","Des Moines",29.22,0.198
"3153","Des Moines",243,0.198
"3154","Des Moines",20.98,0.198
"3155","Des Moines",8.13,0.198
"3156","Des Moines",32.98,0.198
"3157","Des Moines",62.1,0.198
"3158","Des Moines",6.72,0.198
"3159","Des Moines",81.24,0.198
"3160","Des Moines",143.52,0.198
"3161","Des Moines",238.5,0.198
"3162","Des Moines",35.98,0.198
"3163","Des Moines",15,0.198
"3164","Des Moines",80.64,0.198
"3165","Des Moines",25.45,0.198
"3166","Des Moines",37.49,0.198
"3167","Des Moines",74.25,0.198
"3168","Des Moines",86.4,0.198
"3169","Des Moines",86.7,0.198
"3170","Des Moines",49.47,0.198
"3171","Des Moines",78.84,0.198
"3172","Des Moines",104.96,0.198
"3173","Des Moines",18.74,0.198
"3174","Des Moines",29.9,0.198
"3175","Des Moines",210.6,0.198
"3176","Des Moines",14.85,0.198
"3177","Des Moines",297,0.198
"3178","Des Moines",60.75,0.198
"3179","Des Moines",40.5,0.198
"3180","Des Moines",11.96,0.198
"3181","Des Moines",11.25,0.198
"3182","Des Moines",41.4,0.198
"3183","Des Moines",10.32,0.198
"3184","Des Moines",229.56,0.198
"3185","Des Moines",189,0.198
"3186","Des Moines",30.54,0.198
"3187","Des Moines",201.6,0.198
"3188","Des Moines",19.48,0.198
"3189","Des Moines",26.88,0.198
"3190","Des Moines",10.67,0.198
"3191","Des Moines",5.19,0.198
"3192","Des Moines",10.38,0.198
"3193","Des Moines",53.76,0.198
"3194","Des Moines",190.56,0.198
"3195","Des Moines",31.05,0.198
"3196","Des Moines",14.95,0.198
"3197","Des Moines",112.44,0.198
"3198","Des Moines",14.94,0.198
"3199","Des Moines",1.46,0.198
"3200","Des Moines",19.8,0.198
"3201","Des Moines",74.4,0.198
"3202","Des Moines",24.26,0.198
"3203","Des Moines",13.44,0.198
"3204","Des Moines",18.75,0.198
"3205","Des Moines",15.27,0.198
"3206","Des Moines",30,0.198
"3207","Des Moines",145.56,0.198
"3208","Des Moines",5.16,0.198
"3209","Des Moines",98.94,0.198
"3210","Des Moines",121.5,0.198
"3211","Des Moines",112.5,0.198
"3212","Des Moines",17.92,0.198
"3213","Des Moines",17.55,0.198
"3214","Des Moines",239.76,0.198
"3215","Des Moines",8.97,0.198
"3216","Des Moines",31.76,0.198
"3217","Des Moines",92.7,0.198
"3218","Des Moines",94.5,0.198
"3219","Des Moines",72,0.198
"3220","Des Moines",0,0.198
"3221","Des Moines",65.96,0.198
"3222","Des Moines",24.39,0.198
"3223","Des Moines",75,0.198
"3224","Des Moines",22.5,0.198
"3225","Des Moines",100.8,0.198
"3226","Des Moines",9.96,0.198
"3227","Des Moines",202.32,0.198
"3228","Des Moines",148.5,0.198
"3229","Des Moines",63,0.198
"3230","Des Moines",4.73,0.198
"3231","Des Moines",82.45,0.198
"3232","Des Moines",20.46,0.198
"3233","Des Moines",19.13,0.198
"3234","Des Moines",132,0.198
"3235","Des Moines",50.9,0.198
"3236","Des Moines",86.96,0.198
"3237","Des Moines",56.76,0.198
"3238","Des Moines",18.45,0.198
"3239","Des Moines",48.7,0.198
"3240","Des Moines",65.22,0.198
"3241","Des Moines",78.75,0.198
"3242","Des Moines",71.76,0.198
"3243","Des Moines",157.44,0.198
"3244","Des Moines",10.8,0.198
"3245","Des Moines",112.47,0.198
"3246","Des Moines",245.52,0.198
"3247","Des Moines",23.92,0.198
"3248","Des Moines",13,0.198
"3249","Des Moines",19.92,0.198
"3250","Des Moines",215.88,0.198
"3251","Des Moines",29.88,0.198
"3252","Des Moines",32.52,0.198
"3253","Dickinson",48.52,0.322
"3254","Dickinson",33,0.322
"3255","Dickinson",26.24,0.322
"3256","Dickinson",16.14,0.322
"3257","Dickinson",32.28,0.322
"3258","Dickinson",49.5,0.322
"3259","Dickinson",64.56,0.322
"3260","Dickinson",42.52,0.322
"3261","Dickinson",19.13,0.322
"3262","Dickinson",47.25,0.322
"3263","Dickinson",9.74,0.322
"3264","Dickinson",10.49,0.322
"3265","Dickinson",119.88,0.322
"3266","Dickinson",224.94,0.322
"3267","Dickinson",26.88,0.322
"3268","Dickinson",5.09,0.322
"3269","Dickinson",251.76,0.322
"3270","Dickinson",135,0.322
"3271","Dickinson",64.02,0.322
"3272","Dickinson",78,0.322
"3273","Dickinson",6.2,0.322
"3274","Dickinson",10.5,0.322
"3275","Dickinson",297,0.322
"3276","Dickinson",7.08,0.322
"3277","Dickinson",8.13,0.322
"3278","Dickinson",116.88,0.322
"3279","Dickinson",94.44,0.322
"3280","Dickinson",124.2,0.322
"3281","Dickinson",76.2,0.322
"3282","Dickinson",92.7,0.322
"3283","Dickinson",190.56,0.322
"3284","Dickinson",37.49,0.322
"3285","Dickinson",126,0.322
"3286","Dickinson",99,0.322
"3287","Dickinson",81,0.322
"3288","Dickinson",260.88,0.322
"3289","Dickinson",39.75,0.322
"3290","Dickinson",15.45,0.322
"3291","Dickinson",19.48,0.322
"3292","Dickinson",558,0.322
"3293","Dickinson",225,0.322
"3294","Dickinson",23.25,0.322
"3295","Dickinson",20.98,0.322
"3296","Dickinson",24.75,0.322
"3297","Dickinson",113.34,0.322
"3298","Dickinson",8.07,0.322
"3299","Dickinson",69.03,0.322
"3300","Dickinson",107.94,0.322
"3301","Dickinson",5.1,0.322
"3302","Dickinson",837,0.322
"3303","Dickinson",30.54,0.322
"3304","Dickinson",10.22,0.322
"3305","Dickinson",148.8,0.322
"3306","Dickinson",77.4,0.322
"3307","Dickinson",122.64,0.322
"3308","Dickinson",20.25,0.322
"3309","Dickinson",97.56,0.322
"3310","Dickinson",33.74,0.322
"3311","Dickinson",86.7,0.322
"3312","Dickinson",10.35,0.322
"3313","Dickinson",279,0.322
"3314","Dickinson",74.4,0.322
"3315","Dickinson",238.5,0.322
"3316","Dickinson",11.24,0.322
"3317","Dickinson",6.75,0.322
"3318","Dickinson",38.26,0.322
"3319","Dickinson",78.84,0.322
"3320","Dickinson",30.66,0.322
"3321","Dickinson",62.94,0.322
"3322","Dickinson",31.5,0.322
"3323","Dickinson",197.88,0.322
"3324","Dickinson",21.74,0.322
"3325","Dickinson",202.44,0.322
"3326","Dickinson",15.75,0.322
"3327","Dickinson",96.84,0.322
"3328","Dickinson",19.5,0.322
"3329","Dickinson",4.95,0.322
"3330","Dickinson",5.25,0.322
"3331","Dickinson",15.27,0.322
"3332","Dickinson",234,0.322
"3333","Dickinson",1.8,0.322
"3334","Dickinson",29.22,0.322
"3335","Dickinson",31.05,0.322
"3336","Dickinson",161.28,0.322
"3337","Dickinson",16.5,0.322
"3338","Dickinson",43.48,0.322
"3339","Dickinson",56.25,0.322
"3340","Dickinson",19.98,0.322
"3341","Dickinson",4.98,0.322
"3342","Dickinson",39,0.322
"3343","Dickinson",128.04,0.322
"3344","Dickinson",16.49,0.322
"3345","Dickinson",152.4,0.322
"3346","Dickinson",40.5,0.322
"3347","Dickinson",2.99,0.322
"3348","Dickinson",60.75,0.322
"3349","Dickinson",72,0.322
"3350","Dickinson",76.52,0.322
"3351","Dickinson",93,0.322
"3352","Dickinson",6.45,0.322
"3353","Dickinson",154.8,0.322
"3354","Dickinson",31,0.322
"3355","Dickinson",6,0.322
"3356","Dickinson",233.76,0.322
"3357","Dickinson",17.99,0.322
"3358","Dickinson",116.25,0.322
"3359","Dickinson",119.25,0.322
"3360","Dickinson",70.56,0.322
"3361","Dickinson",49.47,0.322
"3362","Dickinson",31.76,0.322
"3363","Dickinson",14.16,0.322
"3364","Dickinson",35.98,0.322
"3365","Dickinson",32.98,0.322
"3366","Dickinson",20.7,0.322
"3367","Dickinson",11,0.322
"3368","Dickinson",23.01,0.322
"3369","Dickinson",53.97,0.322
"3370","Dickinson",61.2,0.322
"3371","Dickinson",122.16,0.322
"3372","Dickinson",74.25,0.322
"3373","Dickinson",5.98,0.322
"3374","Dickinson",17.01,0.322
"3375","Dickinson",57.39,0.322
"3376","Dickinson",46.02,0.322
"3377","Dickinson",8.97,0.322
"3378","Dickinson",13.5,0.322
"3379","Dickinson",22.48,0.322
"3380","Dickinson",243,0.322
"3381","Dickinson",84.24,0.322
"3382","Dickinson",6.35,0.322
"3383","Dickinson",18.75,0.322
"3384","Dickinson",156,0.322
"3385","Dickinson",81.24,0.322
"3386","Dickinson",39.96,0.322
"3387","Dickinson",450,0.322
"3388","Dickinson",66,0.322
"3389","Dickinson",13.54,0.322
"3390","Dickinson",10.76,0.322
"3391","Dickinson",33.72,0.322
"3392","Dickinson",21,0.322
"3393","Dickinson",11.25,0.322
"3394","Dickinson",30,0.322
"3395","Dickinson",65.7,0.322
"3396","Dickinson",132,0.322
"3397","Dickinson",15.48,0.322
"3398","Dickinson",17.55,0.322
"3399","Dickinson",21.26,0.322
"3400","Dickinson",18.89,0.322
"3401","Dickinson",79.5,0.322
"3402","Dickinson",112.44,0.322
"3403","Dickinson",381.12,0.322
"3404","Dickinson",107.52,0.322
"3405","Dickinson",745.2,0.322
"3406","Dickinson",10.2,0.322
"3407","Dickinson",12.7,0.322
"3408","Dickinson",58.5,0.322
"3409","Dickinson",59.4,0.322
"3410","Dickinson",31.47,0.322
"3411","Dickinson",78.72,0.322
"3412","Dickinson",67.48,0.322
"3413","Dickinson",6.57,0.322
"3414","Dickinson",141.12,0.322
"3415","Dickinson",90,0.322
"3416","Dickinson",24.26,0.322
"3417","Dickinson",1612.8,0.322
"3418","Dickinson",26,0.322
"3419","Dickinson",232.2,0.322
"3420","Dickinson",46.5,0.322
"3421","Dickinson",18.74,0.322
"3422","Dickinson",6.5,0.322
"3423","Dickinson",65.22,0.322
"3424","Dickinson",134.88,0.322
"3425","Dickinson",10.32,0.322
"3426","Dickinson",14.94,0.322
"3427","Dickinson",37.78,0.322
"3428","Dickinson",84.96,0.322
"3429","Dickinson",74.98,0.322
"3430","Dickinson",24.39,0.322
"3431","Dickinson",47.56,0.322
"3432","Dickinson",51,0.322
"3433","Dickinson",5.16,0.322
"3434","Dickinson",215.88,0.322
"3435","Dickinson",13,0.322
"3436","Dickinson",18,0.322
"3437","Dickinson",10.18,0.322
"3438","Dickinson",52.48,0.322
"3439","Dickinson",57.84,0.322
"3440","Dickinson",12,0.322
"3441","Dickinson",15,0.322
"3442","Dickinson",58.44,0.322
"3443","Dickinson",30.9,0.322
"3444","Dickinson",27,0.322
"3445","Dickinson",62.28,0.322
"3446","Dickinson",594,0.322
"3447","Dickinson",112.5,0.322
"3448","Dickinson",139.5,0.322
"3449","Dickinson",79.92,0.322
"3450","Dickinson",4.73,0.322
"3451","Dickinson",38.96,0.322
"3452","Dickinson",10.38,0.322
"3453","Dickinson",18.45,0.322
"3454","Dickinson",16.26,0.322
"3455","Dickinson",10.67,0.322
"3456","Dickinson",149.94,0.322
"3457","Dickinson",9.9,0.322
"3458","Dickinson",15.74,0.322
"3459","Dickinson",53.76,0.322
"3460","Dickinson",21.24,0.322
"3461","Dickinson",48.42,0.322
"3462","Dickinson",50.4,0.322
"3463","Dickinson",201.6,0.322
"3464","Dickinson",28.76,0.322
"3465","Dickinson",2250,0.322
"3466","Dickinson",32.01,0.322
"3467","Dickinson",27.68,0.322
"3468","Dickinson",1124.7,0.322
"3469","Dickinson",61.8,0.322
"3470","Dickinson",29.49,0.322
"3471","Dickinson",59.94,0.322
"3472","Dickinson",33.6,0.322
"3473","Dickinson",185.4,0.322
"3474","Dickinson",154.56,0.322
"3475","Dickinson",223.2,0.322
"3476","Dubuque",84.24,0.314
"3477","Dubuque",4.98,0.314
"3478","Dubuque",8.96,0.314
"3479","Dubuque",279,0.314
"3480","Dubuque",260.88,0.314
"3481","Dubuque",78.84,0.314
"3482","Dubuque",107.94,0.314
"3483","Dubuque",64.56,0.314
"3484","Dubuque",77.4,0.314
"3485","Dubuque",124.2,0.314
"3486","Dubuque",183.6,0.314
"3487","Dubuque",72,0.314
"3488","Dubuque",61.2,0.314
"3489","Dubuque",11.24,0.314
"3490","Dubuque",297,0.314
"3491","Dubuque",24.75,0.314
"3492","Dubuque",56.25,0.314
"3493","Dubuque",64.02,0.314
"3494","Dubuque",9.74,0.314
"3495","Dubuque",37.49,0.314
"3496","Dubuque",4.95,0.314
"3497","Dubuque",19.5,0.314
"3498","Dubuque",14.85,0.314
"3499","Dubuque",93,0.314
"3500","Dubuque",90,0.314
"3501","Dubuque",94.44,0.314
"3502","Dubuque",21.74,0.314
"3503","Dubuque",81.24,0.314
"3504","Dubuque",224.94,0.314
"3505","Dubuque",145.56,0.314
"3506","Dubuque",16.49,0.314
"3507","Dubuque",19.48,0.314
"3508","Dubuque",53.76,0.314
"3509","Dubuque",38.96,0.314
"3510","Dubuque",49.5,0.314
